Customer_ID,Prefix,First_Name,Last_Name,Birth_Date,Marital_Status,Gender,Email_Address,Occupation,Full_Name,Customer_Priority,Birth_Year
11216,Mrs.,Jasmine,Torres,20/05/1950,S,F,jasmine32@oz-store.com,Professional,Mrs. Jasmine Torres,Standard,1950
11217,Mrs.,Natalie,Adams,11/02/1950,S,F,natalie58@oz-store.com,Professional,Mrs. Natalie Adams,Standard,1950
11218,Mrs.,Olivia,Brown,11/09/1950,S,F,olivia4@oz-store.com,Professional,Mrs. Olivia Brown,Standard,1950
11219,Mr.,Charles,Cook,2/12/1950,M,M,charles69@oz-store.com,Professional,Mr. Charles Cook,Standard,1950
11220,Mrs.,Erica,Huang,23/02/1950,M,F,erica5@oz-store.com,Professional,Mrs. Erica Huang,Standard,1950
11221,Mr.,Nathan,Perry,10/06/1950,M,M,nathan3@oz-store.com,Professional,Mr. Nathan Perry,Standard,1950
11222,Mrs.,Alexandra,Rivera,17/08/1950,M,F,alexandra11@oz-store.com,Management,Mrs. Alexandra Rivera,Standard,1950
11223,Mrs.,Hailey,Patterson,16/09/1951,S,F,hailey30@oz-store.com,Professional,Mrs. Hailey Patterson,Standard,1951
11224,Mrs.,Tiffany,Li,6/09/1951,S,F,tiffany3@oz-store.com,Professional,Mrs. Tiffany Li,Standard,1951
11226,Mrs.,Sydney,Ross,27/09/1951,M,F,sydney26@oz-store.com,Professional,Mrs. Sydney Ross,Standard,1951
11227,Mr.,Marshall,Chavez,12/08/1951,S,M,marshall35@oz-store.com,Professional,Mr. Marshall Chavez,Standard,1951
11228,Mrs.,Ashley,Jones,19/04/1951,M,F,ashley3@oz-store.com,Professional,Mrs. Ashley Jones,Standard,1951
11229,Mr.,Adrian,Stewart,3/12/1951,S,M,adrian21@oz-store.com,Professional,Mr. Adrian Stewart,Standard,1951
11230,Mrs.,Amber,Turner,3/04/1951,M,F,amber4@oz-store.com,Professional,Mrs. Amber Turner,Standard,1951
11231,Mr.,Dennis,Zhang,14/11/1952,M,M,dennis1@oz-store.com,Professional,Mr. Dennis Zhang,Standard,1952
11232,Mrs.,Hailey,Bryant,27/09/1952,M,F,hailey38@oz-store.com,Professional,Mrs. Hailey Bryant,Standard,1952
11233,Mr.,Todd,Li,9/09/1952,M,M,todd5@oz-store.com,Professional,Mr. Todd Li,Standard,1952
11234,,Anna,Griffin,19/11/1952,S,NA,anna46@oz-store.com,Professional, Anna Griffin,Standard,1952
11235,Mr.,Angel,Stewart,8/02/1952,M,M,angel24@oz-store.com,Professional,Mr. Angel Stewart,Standard,1952
11236,Mr.,Jeremy,Butler,5/03/1952,S,M,jeremy29@oz-store.com,Professional,Mr. Jeremy Butler,Standard,1952
11237,Mr.,Clarence,Anand,23/09/1958,S,M,clarence36@oz-store.com,Management,Mr. Clarence Anand,Priority,1958
11238,Mrs.,Mayra,Prasad,10/08/1958,S,F,mayra9@oz-store.com,Management,Mrs. Mayra Prasad,Priority,1958
11239,Mrs.,Latoya,Goel,6/10/1958,M,F,latoya18@oz-store.com,Professional,Mrs. Latoya Goel,Priority,1958
11240,Mrs.,Anne,Hernandez,11/12/1958,M,F,anne4@oz-store.com,Professional,Mrs. Anne Hernandez,Priority,1958
11241,Mrs.,Lisa,Cai,11/10/1957,S,F,lisa24@oz-store.com,Professional,Mrs. Lisa Cai,Standard,1957
11242,Mr.,Larry,Munoz,11/11/1957,M,M,larry9@oz-store.com,Professional,Mr. Larry Munoz,Priority,1957
11243,Mrs.,Robin,Alvarez,9/10/1957,M,F,robin2@oz-store.com,Professional,Mrs. Robin Alvarez,Priority,1957
11244,Mrs.,Alexis,Coleman,26/11/1957,S,F,alexis28@oz-store.com,Management,Mrs. Alexis Coleman,Priority,1957
11245,Mr.,Ricky,Vazquez,27/10/1956,M,M,ricky15@oz-store.com,Professional,Mr. Ricky Vazquez,Priority,1956
11247,Mrs.,Claudia,Zhou,6/06/1956,S,F,claudia7@oz-store.com,Professional,Mrs. Claudia Zhou,Priority,1956
11248,Mr.,Tristan,Alexander,26/03/1955,M,M,tristan19@oz-store.com,Professional,Mr. Tristan Alexander,Priority,1955
11249,Mrs.,Cindy,Patel,13/07/1955,M,F,cindy3@oz-store.com,Professional,Mrs. Cindy Patel,Priority,1955
11250,Mrs.,Shannon,Liu,12/03/1955,M,F,shannon4@oz-store.com,Professional,Mrs. Shannon Liu,Priority,1955
11251,Mr.,Xavier,Long,4/07/1932,S,M,xavier51@oz-store.com,Professional,Mr. Xavier Long,Standard,1932
11252,Mr.,Nicholas,Thompson,7/06/1932,S,M,nicholas16@oz-store.com,Management,Mr. Nicholas Thompson,Standard,1932
11253,Mr.,José,Hernandez,28/02/1933,M,M,josé54@oz-store.com,Management,Mr. José Hernandez,Standard,1933
11254,Mr.,Johnathan,Vance,3/03/1933,M,M,johnathan5@oz-store.com,Management,Mr. Johnathan Vance,Standard,1933
11255,Mr.,Colin,Lin,4/04/1933,M,M,colin8@oz-store.com,Management,Mr. Colin Lin,Standard,1933
11256,Mrs.,Katelyn,Hernandez,20/09/1933,M,F,katelyn42@oz-store.com,Management,Mrs. Katelyn Hernandez,Standard,1933
11257,Mrs.,Jacqueline,Powell,6/01/1933,S,F,jacqueline9@oz-store.com,Management,Mrs. Jacqueline Powell,Priority,1933
11258,Mr.,Xavier,Hill,28/06/1933,M,M,xavier26@oz-store.com,Management,Mr. Xavier Hill,Priority,1933
11259,Mrs.,Victoria,Stewart,27/03/1965,M,F,victoria24@oz-store.com,Professional,Mrs. Victoria Stewart,Standard,1965
11260,Mrs.,Katelyn,Kelly,12/04/1965,M,F,katelyn1@oz-store.com,Management,Mrs. Katelyn Kelly,Priority,1965
11261,Mrs.,Stephanie,Collins,24/04/1965,M,F,stephanie52@oz-store.com,Management,Mrs. Stephanie Collins,Priority,1965
11262,Mrs.,Jennifer,Simmons,4/05/1964,M,F,jennifer88@oz-store.com,Management,Mrs. Jennifer Simmons,Standard,1964
11263,Mrs.,Trinity,Richardson,11/09/1964,M,F,trinity9@oz-store.com,Professional,Mrs. Trinity Richardson,Standard,1964
11264,Mr.,Eduardo,Martin,17/06/1964,S,M,eduardo13@oz-store.com,Professional,Mr. Eduardo Martin,Standard,1964
11265,Mrs.,Elizabeth,Jones,13/07/1964,M,F,elizabeth7@oz-store.com,Professional,Mrs. Elizabeth Jones,Standard,1964
11266,Ms.,Taylor,Howard,5/05/1964,S,F,taylor14@oz-store.com,Professional,Ms. Taylor Howard,Standard,1964
11267,Mr.,David,Diaz,2/10/1964,S,M,david55@oz-store.com,Professional,Mr. David Diaz,Priority,1964
11268,Mrs.,Katelyn,Carter,3/05/1964,M,F,katelyn33@oz-store.com,Management,Mrs. Katelyn Carter,Priority,1964
11269,Mr.,Ryan,Foster,13/10/1964,M,M,ryan19@oz-store.com,Management,Mr. Ryan Foster,Priority,1964
11270,Mr.,Robert,Lee,4/05/1964,M,M,robert82@oz-store.com,Management,Mr. Robert Lee,Priority,1964
11271,Mrs.,Danielle,Reed,5/06/1964,S,F,danielle23@oz-store.com,Management,Mrs. Danielle Reed,Priority,1964
11272,Mrs.,Lauren,Martinez,10/11/1956,S,F,lauren35@oz-store.com,Professional,Mrs. Lauren Martinez,Standard,1956
11273,Mr.,Nathan,Lal,1/10/1956,M,M,nathan26@oz-store.com,Professional,Mr. Nathan Lal,Standard,1956
11274,Mr.,Kyle,Foster,12/04/1934,M,M,kyle11@oz-store.com,Management,Mr. Kyle Foster,Standard,1934
11275,Mrs.,Jenny,Rai,18/01/1934,M,F,jenny40@oz-store.com,Management,Mrs. Jenny Rai,Standard,1934
11276,Mrs.,Nancy,Chapman,19/09/1963,M,F,nancy7@oz-store.com,Professional,Mrs. Nancy Chapman,Standard,1963
11277,Mr.,Charles,Jackson,10/06/1963,M,M,charles15@oz-store.com,Professional,Mr. Charles Jackson,Standard,1963
11278,Mr.,Jonathan,Phillips,20/08/1963,S,M,jonathan35@oz-store.com,Professional,Mr. Jonathan Phillips,Standard,1963
11279,Ms.,Amanda,Cook,12/09/1963,M,F,amanda3@oz-store.com,Professional,Ms. Amanda Cook,Standard,1963
11280,Mr.,Robert,Collins,21/08/1963,M,M,robert45@oz-store.com,Professional,Mr. Robert Collins,Standard,1963
11281,Mrs.,Megan,Barnes,10/10/1963,S,F,megan53@oz-store.com,Management,Mrs. Megan Barnes,Priority,1963
11282,Mr.,Christian,Thomas,16/01/1962,M,M,christian46@oz-store.com,Professional,Mr. Christian Thomas,Standard,1962
11283,Mr.,Arturo,Lal,26/10/1962,M,M,arturo33@oz-store.com,Management,Mr. Arturo Lal,Priority,1962
11284,Mrs.,Theresa,Serrano,27/03/1962,M,F,theresa12@oz-store.com,Management,Mrs. Theresa Serrano,Priority,1962
11285,Mr.,Jeremy,Anderson,19/03/1962,M,M,jeremy2@oz-store.com,Professional,Mr. Jeremy Anderson,Priority,1962
11286,Mr.,Hunter,Griffin,3/03/1962,M,M,hunter16@oz-store.com,Management,Mr. Hunter Griffin,Standard,1962
11287,Mr.,Henry,Garcia,16/01/1961,M,M,henry16@oz-store.com,Professional,Mr. Henry Garcia,Standard,1961
11288,Mrs.,Cindy,Sanchez,16/09/1961,M,F,cindy19@oz-store.com,Management,Mrs. Cindy Sanchez,Priority,1961
11289,Mrs.,Maria,Carter,7/03/1961,M,F,maria53@oz-store.com,Management,Mrs. Maria Carter,Priority,1961
11290,Mrs.,Katelyn,Sanchez,18/08/1961,M,F,katelyn26@oz-store.com,Management,Mrs. Katelyn Sanchez,Priority,1961
11291,Mrs.,Jenna,Wright,5/05/1961,M,F,jenna19@oz-store.com,Management,Mrs. Jenna Wright,Priority,1961
11292,Mr.,Seth,Phillips,5/11/1961,S,M,seth42@oz-store.com,Professional,Mr. Seth Phillips,Priority,1961
11293,Mr.,Luke,Long,27/05/1955,S,M,luke28@oz-store.com,Professional,Mr. Luke Long,Standard,1955
11294,Mr.,Dalton,Clark,3/09/1955,M,M,dalton18@oz-store.com,Professional,Mr. Dalton Clark,Standard,1955
11295,Mrs.,Taylor,Lewis,16/05/1954,S,F,taylor67@oz-store.com,Skilled Manual,Mrs. Taylor Lewis,Standard,1954
11296,Mrs.,Haley,Richardson,7/10/1935,S,F,haley10@oz-store.com,Management,Mrs. Haley Richardson,Standard,1935
11297,Mr.,Noah,Coleman,2/02/1935,S,M,noah2@oz-store.com,Management,Mr. Noah Coleman,Standard,1935
11298,Mr.,Jon,Luo,3/03/1935,M,M,jon46@oz-store.com,Management,Mr. Jon Luo,Standard,1935
11299,Mr.,Orlando,Vazquez,1/04/1936,M,M,orlando14@oz-store.com,Management,Mr. Orlando Vazquez,Standard,1936
11300,Mr.,Fernando,Barnes,3/03/1960,M,M,fernando47@oz-store.com,Professional,Mr. Fernando Barnes,Standard,1960
11301,Mr.,Cameron,Rodriguez,9/06/1960,M,M,cameron38@oz-store.com,Professional,Mr. Cameron Rodriguez,Standard,1960
11302,Mr.,Spencer,Russell,12/12/1960,S,M,spencer22@oz-store.com,Professional,Mr. Spencer Russell,Standard,1960
11303,Mrs.,Julia,Coleman,11/10/1960,S,F,julia72@oz-store.com,Professional,Mrs. Julia Coleman,Standard,1960
11304,Ms.,Julia,Garcia,17/03/1960,M,F,julia38@oz-store.com,Professional,Ms. Julia Garcia,Standard,1960
11305,Mr.,Sean,Evans,19/06/1960,M,M,sean31@oz-store.com,Professional,Mr. Sean Evans,Priority,1960
11306,Mr.,Micah,Zhou,22/06/1960,M,M,micah19@oz-store.com,Professional,Mr. Micah Zhou,Priority,1960
11307,Mr.,Hunter,Rodriguez,4/11/1954,M,M,hunter53@oz-store.com,Skilled Manual,Mr. Hunter Rodriguez,Standard,1954
11308,Mr.,Ian,Gonzales,5/03/1954,M,M,ian57@oz-store.com,Professional,Mr. Ian Gonzales,Standard,1954
11309,Mrs.,Victoria,Lewis,12/06/1954,S,F,victoria20@oz-store.com,Professional,Mrs. Victoria Lewis,Standard,1954
11310,Mrs.,Erin,Sanders,9/07/1953,S,F,erin7@oz-store.com,Management,Mrs. Erin Sanders,Standard,1953
11311,Mrs.,Gabrielle,Lopez,24/08/1953,S,F,gabrielle63@oz-store.com,Management,Mrs. Gabrielle Lopez,Standard,1953
11312,Mrs.,Sara,Richardson,3/04/1953,S,F,sara10@oz-store.com,Management,Mrs. Sara Richardson,Standard,1953
11313,Mr.,Trevor,Jenkins,27/02/1953,S,M,trevor6@oz-store.com,Management,Mr. Trevor Jenkins,Standard,1953
11315,Mrs.,Hailey,Ward,1/10/1953,S,F,hailey12@oz-store.com,Management,Mrs. Hailey Ward,Standard,1953
11316,Mr.,Luke,Allen,17/11/1953,M,M,luke52@oz-store.com,Management,Mr. Luke Allen,Standard,1953
11317,Mrs.,Victoria,Russell,17/09/1952,S,F,victoria66@oz-store.com,Professional,Mrs. Victoria Russell,Standard,1952
11318,Mrs.,Jessica,Wilson,26/10/1952,S,F,jessica54@oz-store.com,Professional,Mrs. Jessica Wilson,Standard,1952
11319,Mrs.,Jade,Bailey,27/04/1937,M,F,jade13@oz-store.com,Management,Mrs. Jade Bailey,Standard,1937
11320,Mrs.,Morgan,Hill,26/06/1937,M,F,morgan19@oz-store.com,Management,Mrs. Morgan Hill,Standard,1937
11321,Mr.,Terrance,Raman,8/07/1938,M,M,terrance9@oz-store.com,Management,Mr. Terrance Raman,Standard,1938
11322,Mrs.,Sydney,Garcia,15/03/1938,M,F,sydney78@oz-store.com,Management,Mrs. Sydney Garcia,Standard,1938
11323,Mr.,Jose,Patterson,20/06/1938,S,M,jose33@oz-store.com,Management,Mr. Jose Patterson,Priority,1938
11324,Mr.,Zachary,Anderson,14/05/1939,M,M,zachary39@oz-store.com,Management,Mr. Zachary Anderson,Standard,1939
11325,Mr.,Elijah,Ross,2/07/1939,S,M,elijah7@oz-store.com,Management,Mr. Elijah Ross,Standard,1939
11326,Mr.,Rafael,Xie,26/06/1939,M,M,rafael26@oz-store.com,Management,Mr. Rafael Xie,Priority,1939
11327,Mr.,Jaime,Moreno,4/03/1940,M,M,jaime48@oz-store.com,Management,Mr. Jaime Moreno,Standard,1940
11328,Mr.,Julian,Griffin,1/01/1940,M,M,julian20@oz-store.com,Management,Mr. Julian Griffin,Standard,1940
11329,Mr.,Andy,Alvarez,25/07/1940,S,M,andy9@oz-store.com,Management,Mr. Andy Alvarez,Standard,1940
11330,Mr.,Ryan,Thompson,13/05/1940,M,M,ryan38@oz-store.com,Management,Mr. Ryan Thompson,Priority,1940
11331,Mrs.,Samantha,Jenkins,6/07/1968,M,F,samantha32@oz-store.com,Skilled Manual,Mrs. Samantha Jenkins,Standard,1968
11332,Mrs.,Deanna,Ramos,4/10/1962,S,F,deanna44@oz-store.com,Manual,Mrs. Deanna Ramos,Standard,1962
11333,Mrs.,Emily,Miller,10/07/1962,M,F,emily6@oz-store.com,Clerical,Mrs. Emily Miller,Standard,1962
11334,Mrs.,Nicole,Brown,22/03/1961,M,F,nicole4@oz-store.com,Manual,Mrs. Nicole Brown,Standard,1961
11335,Mrs.,Carla,Raman,24/06/1961,M,F,carla14@oz-store.com,Manual,Mrs. Carla Raman,Standard,1961
11336,Mr.,Shaun,Raji,12/03/1962,M,M,shaun21@oz-store.com,Clerical,Mr. Shaun Raji,Standard,1962
11337,Mr.,Jerome,Romero,21/09/1961,M,M,jerome7@oz-store.com,Manual,Mr. Jerome Romero,Standard,1961
11338,Mr.,Frank,Navarro,10/08/1961,M,M,frank17@oz-store.com,Clerical,Mr. Frank Navarro,Standard,1961
11339,Mr.,Dennis,She,8/07/1961,S,M,dennis25@oz-store.com,Clerical,Mr. Dennis She,Standard,1961
11340,Mrs.,Melody,Munoz,6/04/1936,M,F,melody8@oz-store.com,Clerical,Mrs. Melody Munoz,Standard,1936
11341,Mr.,Randy,Zeng,21/08/1936,M,M,randy24@oz-store.com,Clerical,Mr. Randy Zeng,Standard,1936
11342,Mr.,Marshall,Wang,11/03/1962,M,M,marshall0@oz-store.com,Clerical,Mr. Marshall Wang,Standard,1962
11343,Mr.,Arthur,Carlson,13/09/1958,M,M,arthur41@oz-store.com,Manual,Mr. Arthur Carlson,Standard,1958
11344,Mrs.,Jessie,Jimenez,24/07/1957,M,F,jessie3@oz-store.com,Manual,Mrs. Jessie Jimenez,Standard,1957
11345,Mrs.,Robin,Ramos,12/03/1957,S,F,robin13@oz-store.com,Manual,Mrs. Robin Ramos,Standard,1957
11346,Mrs.,Deanna,Gutierrez,22/05/1955,S,F,deanna37@oz-store.com,Manual,Mrs. Deanna Gutierrez,Standard,1955
11347,Mr.,Roy,Navarro,23/12/1955,M,M,roy30@oz-store.com,Manual,Mr. Roy Navarro,Standard,1955
11348,Mr.,Shawn,Rai,22/09/1955,M,M,shawn19@oz-store.com,Manual,Mr. Shawn Rai,Standard,1955
11349,Mrs.,Mindy,Luo,3/09/1954,M,F,mindy10@oz-store.com,Manual,Mrs. Mindy Luo,Standard,1954
11350,Mrs.,Cara,Zhou,14/01/1937,M,F,cara5@oz-store.com,Clerical,Mrs. Cara Zhou,Standard,1937
11351,Mrs.,Anne,Ramos,6/04/1939,S,F,anne19@oz-store.com,Clerical,Mrs. Anne Ramos,Standard,1939
11352,Mr.,Raymond,Rodriguez,7/03/1940,M,M,raymond20@oz-store.com,Manual,Mr. Raymond Rodriguez,Standard,1940
11353,Mrs.,Carrie,Ortega,11/06/1941,S,F,carrie19@oz-store.com,Clerical,Mrs. Carrie Ortega,Standard,1941
11354,Mrs.,Deanna,Suarez,23/02/1942,M,F,deanna45@oz-store.com,Manual,Mrs. Deanna Suarez,Standard,1942
11355,Mr.,Roberto,Gutierrez,28/12/1942,M,M,roberto11@oz-store.com,Clerical,Mr. Roberto Gutierrez,Standard,1942
11356,Mr.,Terrence,Carson,27/05/1980,S,M,terrence15@oz-store.com,Manual,Mr. Terrence Carson,Standard,1980
11357,Mr.,Ramon,Ye,23/03/1979,S,M,ramon9@oz-store.com,Manual,Mr. Ramon Ye,Standard,1979
11358,Ms.,Cynthia,Malhotra,11/11/1978,S,F,cynthia9@oz-store.com,Manual,Ms. Cynthia Malhotra,Standard,1978
11359,Mr.,Jarrod,Prasad,4/09/1978,S,M,jarrod9@oz-store.com,Manual,Mr. Jarrod Prasad,Standard,1978
11360,Mr.,Tyrone,Serrano,2/08/1978,S,M,tyrone15@oz-store.com,Manual,Mr. Tyrone Serrano,Standard,1978
11361,Ms.,Cindy,Ramos,28/04/1977,M,F,cindy22@oz-store.com,Manual,Ms. Cindy Ramos,Standard,1977
11362,Mr.,Damien,Shan,11/11/1977,M,M,damien26@oz-store.com,Manual,Mr. Damien Shan,Standard,1977
11363,Mr.,Julian,Ross,20/10/1977,S,M,julian5@oz-store.com,Manual,Mr. Julian Ross,Standard,1977
11365,Mrs.,Brittney,Sun,9/06/1979,S,F,brittney12@oz-store.com,Manual,Mrs. Brittney Sun,Standard,1979
11366,Ms.,Virginia,Patel,25/10/1979,M,F,virginia4@oz-store.com,Clerical,Ms. Virginia Patel,Standard,1979
11367,Mr.,Calvin,Nara,22/02/1979,M,M,calvin15@oz-store.com,Clerical,Mr. Calvin Nara,Standard,1979
11368,Mr.,Edward,Miller,25/11/1978,S,M,edward28@oz-store.com,Manual,Mr. Edward Miller,Standard,1978
11369,Ms.,Ashlee,Tang,4/08/1978,M,F,ashlee11@oz-store.com,Clerical,Ms. Ashlee Tang,Standard,1978
11370,Ms.,Alicia,Xu,1/04/1978,M,F,alicia3@oz-store.com,Clerical,Ms. Alicia Xu,Standard,1978
11371,Ms.,Lacey,Jai,27/05/1978,M,F,lacey1@oz-store.com,Clerical,Ms. Lacey Jai,Standard,1978
11372,Ms.,Wendy,Romero,15/05/1978,S,F,wendy8@oz-store.com,Clerical,Ms. Wendy Romero,Standard,1978
11373,Mrs.,Carly,Luo,20/09/1943,M,F,carly5@oz-store.com,Clerical,Mrs. Carly Luo,Standard,1943
11374,Mr.,Jimmy,Ortega,28/06/1943,S,M,jimmy26@oz-store.com,Clerical,Mr. Jimmy Ortega,Standard,1943
11375,Mr.,Francisco,Martinez,9/05/1943,M,M,francisco19@oz-store.com,Clerical,Mr. Francisco Martinez,Standard,1943
11376,Mr.,Lance,Vazquez,10/06/1943,S,M,lance14@oz-store.com,Clerical,Mr. Lance Vazquez,Standard,1943
11377,Mr.,David,Robinett,23/02/1961,M,M,david22@oz-store.com,Clerical,Mr. David Robinett,Standard,1961
11378,Mrs.,Shannon,Liang,22/05/1960,S,F,shannon15@oz-store.com,Manual,Mrs. Shannon Liang,Standard,1960
11379,Mr.,Gary,Vazquez,18/11/1959,M,M,gary25@oz-store.com,Manual,Mr. Gary Vazquez,Standard,1959
11380,Mr.,Mitchell,Kumar,2/03/1959,S,M,mitchell7@oz-store.com,Manual,Mr. Mitchell Kumar,Standard,1959
11381,Mrs.,Meredith,Raman,22/08/1959,M,F,meredith11@oz-store.com,Manual,Mrs. Meredith Raman,Standard,1959
11382,Mr.,Edward,Patterson,19/01/1958,M,M,edward59@oz-store.com,Manual,Mr. Edward Patterson,Standard,1958
11384,Mrs.,Tiffany,Wang,16/10/1960,M,F,tiffany1@oz-store.com,Clerical,Mrs. Tiffany Wang,Standard,1960
11385,Mr.,Miguel,Allen,11/08/1960,S,M,miguel24@oz-store.com,Clerical,Mr. Miguel Allen,Standard,1960
11387,Mrs.,Megan,Ramirez,2/06/1959,S,F,megan44@oz-store.com,Clerical,Mrs. Megan Ramirez,Standard,1959
11388,Mr.,Joseph,Martin,24/07/1959,M,M,joseph21@oz-store.com,Clerical,Mr. Joseph Martin,Standard,1959
11389,Mr.,Karl,Shan,24/04/1970,S,M,karl11@oz-store.com,Manual,Mr. Karl Shan,Standard,1970
11390,Mrs.,Christine,Raji,19/10/1970,S,F,christine16@oz-store.com,Manual,Mrs. Christine Raji,Standard,1970
11391,Mrs.,Lindsay,Xie,27/12/1970,S,F,lindsay3@oz-store.com,Manual,Mrs. Lindsay Xie,Standard,1970
11392,Mr.,Willie,Zhao,7/02/1970,S,M,willie8@oz-store.com,Manual,Mr. Willie Zhao,Standard,1970
11393,Mr.,Kurt,Pal,17/01/1969,S,M,kurt12@oz-store.com,Manual,Mr. Kurt Pal,Standard,1969
11394,Mr.,George,Mcdonald,23/10/1969,S,M,george13@oz-store.com,Manual,Mr. George Mcdonald,Standard,1969
11395,Ms.,Beth,Gutierrez,18/10/1970,S,F,beth13@oz-store.com,Clerical,Ms. Beth Gutierrez,Standard,1970
11396,Mr.,Ian,Lopez,5/10/1969,M,M,ian27@oz-store.com,Manual,Mr. Ian Lopez,Standard,1969
11397,Ms.,Latoya,Shan,4/06/1969,S,F,latoya9@oz-store.com,Manual,Ms. Latoya Shan,Standard,1969
11398,Mr.,Colin,Nath,9/09/1969,S,M,colin41@oz-store.com,Clerical,Mr. Colin Nath,Standard,1969
11399,Mrs.,Brenda,Mehta,4/08/1969,S,F,brenda17@oz-store.com,Clerical,Mrs. Brenda Mehta,Standard,1969
11400,Mr.,Franklin,Raji,19/04/1969,S,M,franklin38@oz-store.com,Clerical,Mr. Franklin Raji,Standard,1969
11401,Ms.,Linda,Navarro,26/08/1969,M,F,linda25@oz-store.com,Clerical,Ms. Linda Navarro,Standard,1969
11402,Ms.,Kelli,Cai,20/11/1969,M,F,kelli21@oz-store.com,Clerical,Ms. Kelli Cai,Standard,1969
11403,Ms.,Nancy,Schmidt,9/01/1969,S,F,nancy13@oz-store.com,Clerical,Ms. Nancy Schmidt,Standard,1969
11404,Mrs.,Megan,Taylor,1/01/1952,S,F,megan12@oz-store.com,Manual,Mrs. Megan Taylor,Standard,1952
11405,Mrs.,Bonnie,Goel,17/02/1952,S,F,bonnie25@oz-store.com,Manual,Mrs. Bonnie Goel,Standard,1952
11406,Mrs.,Latoya,Xu,3/07/1952,M,F,latoya4@oz-store.com,Manual,Mrs. Latoya Xu,Standard,1952
11407,Mr.,Mario,She,2/04/1952,M,M,mario0@oz-store.com,Manual,Mr. Mario She,Standard,1952
11408,Mr.,Darren,Gill,14/05/1953,M,M,darren36@oz-store.com,Manual,Mr. Darren Gill,Standard,1953
11409,Mrs.,Jacqueline,Hayes,5/03/1968,S,F,jacqueline23@oz-store.com,Manual,Mrs. Jacqueline Hayes,Standard,1968
11410,Mr.,Maurice,Goel,25/08/1968,M,M,maurice20@oz-store.com,Manual,Mr. Maurice Goel,Standard,1968
11411,Mr.,Devin,Ross,12/02/1954,M,M,devin69@oz-store.com,Professional,Mr. Devin Ross,Standard,1954
11412,Mrs.,Sydney,Bryant,9/04/1954,S,F,sydney40@oz-store.com,Professional,Mrs. Sydney Bryant,Standard,1954
11413,Mrs.,Megan,Stewart,15/04/1954,M,F,megan27@oz-store.com,Professional,Mrs. Megan Stewart,Standard,1954
11414,Mr.,Ian,Richardson,18/03/1954,S,M,ian76@oz-store.com,Professional,Mr. Ian Richardson,Standard,1954
11415,Mr.,Randy,She,5/06/1944,S,M,randy25@oz-store.com,Professional,Mr. Randy She,Standard,1944
11416,Mrs.,Katrina,Becker,19/03/1945,M,F,katrina19@oz-store.com,Skilled Manual,Mrs. Katrina Becker,Standard,1945
11417,Mrs.,Lacey,Zheng,26/02/1945,M,F,lacey32@oz-store.com,Professional,Mrs. Lacey Zheng,Standard,1945
11418,Mr.,Rafael,Hu,9/02/1945,S,M,rafael20@oz-store.com,Professional,Mr. Rafael Hu,Standard,1945
11419,Mr.,Kyle,Scott,18/02/1945,M,M,kyle43@oz-store.com,Management,Mr. Kyle Scott,Priority,1945
11420,Mr.,Jordan,Turner,12/07/1946,M,M,jordan59@oz-store.com,Management,Mr. Jordan Turner,Standard,1946
11421,Mrs.,Amy,Sun,19/07/1946,M,F,amy19@oz-store.com,Management,Mrs. Amy Sun,Priority,1946
11422,Mr.,Dustin,Deng,1/09/1946,M,M,dustin1@oz-store.com,Management,Mr. Dustin Deng,Priority,1946
11423,Mrs.,Jasmine,Stewart,5/11/1954,M,F,jasmine22@oz-store.com,Professional,Mrs. Jasmine Stewart,Standard,1954
11424,Mrs.,Pamela,Garcia,7/12/1953,M,F,pamela18@oz-store.com,Professional,Mrs. Pamela Garcia,Standard,1953
11425,Mrs.,Ariana,Gray,6/08/1954,M,F,ariana5@oz-store.com,Professional,Mrs. Ariana Gray,Standard,1954
11426,Mr.,Kristopher,Mehta,2/10/1953,M,M,kristopher12@oz-store.com,Management,Mr. Kristopher Mehta,Priority,1953
11427,Mrs.,Desiree,Dominguez,18/12/1953,M,F,desiree9@oz-store.com,Professional,Mrs. Desiree Dominguez,Priority,1953
11428,Mrs.,Deanna,Perez,22/08/1953,S,F,deanna24@oz-store.com,Management,Mrs. Deanna Perez,Priority,1953
11429,Mr.,Marco,Lopez,16/07/1952,M,M,marco17@oz-store.com,Professional,Mr. Marco Lopez,Standard,1952
11430,Mrs.,Casey,Yuan,24/03/1952,M,F,casey7@oz-store.com,Professional,Mrs. Casey Yuan,Standard,1952
11431,Mr.,Bryant,Garcia,27/10/1952,M,M,bryant14@oz-store.com,Professional,Mr. Bryant Garcia,Priority,1952
11432,Mrs.,Dominique,Prasad,11/09/1951,M,F,dominique7@oz-store.com,Professional,Mrs. Dominique Prasad,Standard,1951
11433,Mr.,Maurice,Shan,2/09/1951,M,M,maurice11@oz-store.com,Professional,Mr. Maurice Shan,Standard,1951
11434,Mr.,Andre,Lopez,6/05/1951,M,M,andre16@oz-store.com,Professional,Mr. Andre Lopez,Priority,1951
11435,Mrs.,Robin,Romero,6/03/1950,S,F,robin5@oz-store.com,Management,Mrs. Robin Romero,Standard,1950
11436,Mrs.,Taylor,Cox,18/09/1950,M,F,taylor13@oz-store.com,Management,Mrs. Taylor Cox,Priority,1950
11437,Mr.,Alfredo,Moreno,17/12/1949,M,M,alfredo7@oz-store.com,Management,Mr. Alfredo Moreno,Standard,1949
